来源成稿,行,条目,短标题,被点名对象,全部对象,对象数,定级,置信,原文
AUD-101-DB-12.md,24,,| docs/performance/BASELINE.md | Performance Baseline | 44 |,docs/performance/BASELINE.md,docs/performance/BASELINE.md docs/performance\ docs/architecture/PERFORMANCE_MODEL.md eng/tests/testkit/registry.json docs/audit/doc_classification.csv artifacts/evidence/,6,,,"| docs/performance/BASELINE.md | Performance Baseline | 44 | 操作与运营（性能）；目录与角色一致 | 性能基线数字（V14/V18R2 两轮）与""等价/无回退""规则 | 有：行 3「上游：ASTROCS_DESIGN.md §9（CPU 后端与资源）」；§9 内无反向索引（`grep -n ""docs/performance\|BASELINE"" ASTROCS_DESIGN.md` → 0 命中）＝单向 | 5 处（`git grep -l ""performance/BASELINE""`）：`docs/architecture/PERFORMANCE_MODEL.md`:12、`eng/tests/testkit/registry.json`:101（`tolerance_source`）、`examples/registry."
AUD-101-DB-12.md,25,,| docs/performance/OPTIMIZATION.md | Optimization（真实热点，先 pro,docs/performance/OPTIMIZATION.md,docs/performance/OPTIMIZATION.md artifacts/evidence/v19r7-quality/ docs/ docs/architecture/PERFORMANCE_MODEL.md,4,,,"| docs/performance/OPTIMIZATION.md | Optimization（真实热点，先 profile） | 17 | 操作与运营（性能）；目录一致 | 优化候选清单（profile 后按 wall time 排序） | 有：行 3「ASTROCS_DESIGN.md §9」；同样无反向索引 | 登记面 2 处（`git grep -l ""performance/OPTIMIZATION""`）＋`artifacts/evidence/v19r7-quality/` 审稿 2 处＝活动文档区 **0 消费者**（孤儿） | 否（17 行候选清单，无判据与结论） | 无重复（`git grep -n ""space bin\|per-tile grid"" -- 'docs/**'` 只回本文件行 8-9） | 无 | 无日期/编号/sha/历史叙事；行 12「Stage"
AUD-101-DB-12.md,26,,| docs/quality/complexity_baseline_v1.md | 复杂度基线 v1（complexi,docs/quality/complexity_baseline_v1.md,docs/quality/complexity_baseline_v1.md docs/quality/ lib/infrastructure/cli/commands.cpp artifacts/ci/... eng/ci/checks.json artifacts/evidence/quality/,6,,,"| docs/quality/complexity_baseline_v1.md | 复杂度基线 v1（complexity_baseline_v1） | 34 | 应为 标准与检查（阈值）/操作与运营（测量记录）；实际 `docs/quality/` **不在标准 01 §2 任何目标目录**＝角色错放＋目录未注册 | 首次 deep CI 复杂度测量记录与""阈值未冻结""声明 | 有：行 3「ASTROCS_DESIGN.md §12.4」；绕开 §12.4:788 指名的正本 `ACCEPTANCE_SPEC.md` §1 | `git grep -l ""quality/complexity_baseline_v1""` 排除登记面 → **0 命中**（孤儿；仅 DOCUMENT_INDEX 登记） | 否（行 12 阈值 **null**，无判据能力） | 与 `coverage_b"
AUD-101-DB-12.md,27,,| docs/quality/coverage_baseline_v1.md | 覆盖率基线（首次 deep CI） |,docs/quality/coverage_baseline_v1.md,docs/quality/coverage_baseline_v1.md docs/quality/ artifacts/evidence/quality/,3,,,"| docs/quality/coverage_baseline_v1.md | 覆盖率基线（首次 deep CI） | 31 | 同上：应属 标准与检查/台账；`docs/quality/` 未注册＝角色错放 | 覆盖率基线获取规程（**无实测数值**） | 有：行 3「ASTROCS_DESIGN.md §12.4」；与 §12.4:788 正本脱钩 | `git grep -l ""quality/coverage_baseline_v1""` 排除登记面 → **0 命中**（孤儿） | 否——空壳：行 25-29 只有""日后在此追加""，而 DOCUMENT_INDEX notes 写作「V8-CI-005 首次 deep CI 覆盖率基线测量记录（补登）」＝登记与文件现状不符 | 与 `complexity_baseline_v1.md` 同族（两份均""阈值 null + 无消费者"""
AUD-101-DB-12.md,28,,| docs/references/PHOTOMETRY_LITERATURE_REVIEW_ARCHIVE.md | ,docs/references/PHOTOMETRY_LITERATURE_REVIEW_ARCHIVE.md,docs/references/PHOTOMETRY_LITERATURE_REVIEW_ARCHIVE.md eng/tools/docs_machine_consistency.py lib/algorithms/photometry/cpp/src/frame_photometry_fit.cpp docs/science/PSF_SIGNAL_WEIGHT.md 实验/absolute-snr/docs/EXP-03-REGIONAL-SIGMA.md,5,,,"| docs/references/PHOTOMETRY_LITERATURE_REVIEW_ARCHIVE.md | 测光定标与 SNR 文献综述（现行结论 + 文献清单） | 242 | 研究与佐证；目录一致，但 §1 承载科学口径＝内容越界 | 测光定标/SNR 文献结论（§1）与 B 编号书目清单（§2） | 有：行 3「ASTROCS_DESIGN.md 附录 B」；但附录 B:825-826 不回指本文＝单向 | 6 处（`git grep -l ""references/PHOTOMETRY_LITERATURE_REVIEW_ARCHIVE""`）：DOCUMENT_INDEX、SCIENTIFIC_REFERENCES、`eng/tools/docs_machine_consistency.py`:95、`lib/algorithms/photometry/cpp/src/f"
AUD-101-DB-12.md,29,,| docs/references/SCIENTIFIC_REFERENCES.md | Astro Celestial,docs/references/SCIENTIFIC_REFERENCES.md,"docs/references/SCIENTIFIC_REFERENCES.md docs/owner/PROJECT_SPEC.md docs/science/SCIENCE_SCOPE.md docs/algorithms/anchors/{anchor_contract,unresolved_registry}.json reports/review-package-20260915/",5,,成立,"| docs/references/SCIENTIFIC_REFERENCES.md | Astro Celestial Sphere Database（ACSD） 科学与格式参考文献档案 | 184 | 研究与佐证；目录一致 | 外部标准/文献总清单、参考代码库与许可证 | 有：行 3「ASTROCS_DESIGN.md 附录 B」，**双向成立**（:825 回指） | 7 处：`ASTROCS_DESIGN.md`、`README.md`、DOCUMENT_INDEX、`docs/owner/PROJECT_SPEC.md`、`docs/science/SCIENCE_SCOPE.md`、`docs/algorithms/anchors/{anchor_contract,unresolved_registry}.json` | **是**（外部文献与许可证清单唯一档案） | 与 AR"
AUD-101-DB-12.md,30,,| docs/research/CCD_LINEAR_DEFECT_LITERATURE.md | CCD/CMOS 线,docs/research/CCD_LINEAR_DEFECT_LITERATURE.md,docs/research/CCD_LINEAR_DEFECT_LITERATURE.md docs/ docs/algorithms/COSMETIC_ALGORITHMS.md,3,,,"| docs/research/CCD_LINEAR_DEFECT_LITERATURE.md | CCD/CMOS 线性缺陷（坏列/坏行/拖尾列）检测与修复：一手文献证据 | 309 | 研究与佐证；目录一致 | 坏列/CTE 拖尾/卫星线的一手判据与插值方差证据汇编 | **缺**（全文无上游行；机械列 upstream_pointer=True＝**误报**，其判据被正文""上游""词义骗过） | **0 引用者**（`git grep -ln ""CCD_LINEAR_DEFECT"" -- 'docs/**' 'lib/**' 'eng/**'` → 空）＝孤儿 | 否——且**未登记进 DOCUMENT_INDEX**（active 265 条中 0 命中；机械列 unregistered_index=True ✓） | 与 `docs/algorithms/COSMETIC_ALGO"
AUD-101-DB-12.md,31,,| docs/research/COMPRESSION_CODEC_RESEARCH_PACK.md | HiPS 稠密,docs/research/COMPRESSION_CODEC_RESEARCH_PACK.md,docs/research/COMPRESSION_CODEC_RESEARCH_PACK.md docs/contracts/HIPS_STORAGE_FORM_CONTRACT.md docs/design/PRODUCT_STORAGE_FORM.md docs/research/IVOA_HIPS_TILE_FORMAT_RESEARCH_PACK.md,4,S1,,"| docs/research/COMPRESSION_CODEC_RESEARCH_PACK.md | HiPS 稠密数据层与内存累加器的压缩编码评估（zstd / Rice / TRIM） | 681 | 研究与佐证；目录一致 | 压缩方案评估（tile 层/归档层/内存累加器）与标准兼容性否决理由 | 有：行 3-4「§8.3/§9/§10/§13」——号全对，括注用条款原句而非节标题；最高设计不回指本文（`grep -n ""COMPRESSION_CODEC"" ASTROCS_DESIGN.md` → 0）＝单向 | 5 处（`git grep -l ""research/COMPRESSION_CODEC_RESEARCH_PACK""`）：DOCUMENT_INDEX、`docs/contracts/HIPS_STORAGE_FORM_CONTRACT.md`:64、`docs/d"
AUD-101-DB-12.md,32,,| docs/research/COMPRESSION_CODEC_RESEARCH_PACK_TABLES.md | ,docs/research/COMPRESSION_CODEC_RESEARCH_PACK_TABLES.md,docs/research/COMPRESSION_CODEC_RESEARCH_PACK_TABLES.md docs/research/ artifacts/evidence/compress-01/tables.md,3,,,"| docs/research/COMPRESSION_CODEC_RESEARCH_PACK_TABLES.md | HiPS 压缩基准：分层 / 分阶原始数字表 | 810 | 研究与佐证（实验原始数字）；目录 `docs/research/` 与""机器生成实验附表""不匹配＝**落位错**（应属留证台账） | zstd/FITS 原生/python 三类基准的分层分阶原始数字 | 有：行 3「§8.3、§9」；上位不回指＝单向 | 2 处：DOCUMENT_INDEX（status GENERATED）、母包行 681 | 否（附表） | 与母包 §2.2/§2.3 为表体/结论分层，不判重复；但母包""四层合计""在本表**不存在**（`analyze.py` 无合计逻辑，`grep -c 合计` → 0）⇒ 互查断裂 | 无 | 无日期/编号/sha/历史叙事（**机械列本份全部准确*"
AUD-101-DB-12.md,33,,| docs/research/IVOA_HIPS_TILE_FORMAT_RESEARCH_PACK.md | IVO,docs/research/IVOA_HIPS_TILE_FORMAT_RESEARCH_PACK.md,docs/research/IVOA_HIPS_TILE_FORMAT_RESEARCH_PACK.md docs/design/PRODUCT_STORAGE_FORM.md artifacts/evidence/,3,S1,,| docs/research/IVOA_HIPS_TILE_FORMAT_RESEARCH_PACK.md | IVOA HiPS 标准对瓦片（tile）文件格式的规定 | 610 | 研究与佐证；目录一致 | 21 条 [S1]–[S21] 一手标准条文与生态实测（tile 格式/扩展名/压缩地位） | 有：行 3「§4.4（输出合同：HiPS 文件）、附录 B」；附录 B:825-826 不回指本文＝单向 | 4 处：DOCUMENT_INDEX、`docs/design/PRODUCT_STORAGE_FORM.md`:25、母包 COMPRESSION、本文自引 | **是**（HiPS tile 格式规定的唯一查证档案） | 与 COMPRESSION 包 §2.5 重叠承载同一批 IVOA/FITS 条文（合法分层），但 **[S#] 编号自第 5 条起两包分叉**（本文 [
AUD-101-DB-12.md,34,,| docs/research/PHOTOMETRY_RESEARCH_PACK.md | 研究包：测光标定（Gaia ,docs/research/PHOTOMETRY_RESEARCH_PACK.md,docs/research/PHOTOMETRY_RESEARCH_PACK.md docs/science/PHOTOMETRY.md docs/algorithms/anchors/unresolved_registry.json eng/tests/version/test_version_consistency.py artifacts/evidence/,5,,成立,| docs/research/PHOTOMETRY_RESEARCH_PACK.md | 研究包：测光标定（Gaia XP × 系统响应 → 测光星等坐标系） | 205 | 研究与佐证；目录一致 | 测光定标链一手出处、核验口径、开源对照与用法边界 | 有：行 4「`ASTROCS_DESIGN.md` §2.1/§4.2/§4.4/附录 B」，**双向成立**（:826 回指） | 5 处：`ASTROCS_DESIGN.md`:826、DOCUMENT_INDEX、`docs/science/PHOTOMETRY.md`、`docs/algorithms/anchors/unresolved_registry.json`、`eng/tests/version/test_version_consistency.py`（版本扫描命中，非内容引用） | **是**（测光方向研究包唯一份）
AUD-101-DB-12.md,36,,### docs/owner/RELEASE_STATUS.md — 详情,docs/owner/RELEASE_STATUS.md,docs/owner/RELEASE_STATUS.md,1,,,### docs/owner/RELEASE_STATUS.md — 详情
AUD-101-DB-12.md,44,,| `INSTALLED` | 「进入构建安装树 + 产品清单，CLI/loader 可发现」 | 行 17 同义＋锚点,eng/cmake/install_layout.cmake,eng/cmake/install_layout.cmake eng/packaging/astrocs.product.json,2,,,"| `INSTALLED` | 「进入构建安装树 + 产品清单，CLI/loader 可发现」 | 行 17 同义＋锚点清单（`eng/cmake/install_layout.cmake`+`eng/packaging/astrocs.product.json`+`modules list/verify` 实测）；两个锚点实测存在且 units=10 相符 | 语义一致（唯""实测""无在库证据） |"
AUD-101-DB-12.md,47,,| `NOT_VERIFIED`/`DEFERRED`/`DORMANT`/`FAIL` | 无判据 | 行 20-23,工程控制/,工程控制/,1,,,| `NOT_VERIFIED`/`DEFERRED`/`DORMANT`/`FAIL` | 无判据 | 行 20-23 逐条自造判据；其中 `DEFERRED` 判据＝「控制包任务图条目」 | 无出处；`DEFERRED` 的证据资格被绑到已不存在的载体（`工程控制/` 现仅剩 `RELEASE-05/`，无任务图条目） |
AUD-101-DB-12.md,53,,| 行 91 三 Phase 节点化 `IMPLEMENTED` | 文件:行锚 + ctest 名 + BASE sh,lib/infrastructure/scheduler/src/module_adapters.cpp,lib/infrastructure/scheduler/src/module_adapters.cpp,1,,,"| 行 91 三 Phase 节点化 `IMPLEMENTED` | 文件:行锚 + ctest 名 + BASE sha | 锚失实：`lib/infrastructure/scheduler/src/module_adapters.cpp`:4257/:4282/:4309 现指向 PSF 上限注释与 `p1_op_star_psf` 函数头；真实节点绑定表在 :15462/:15487/:15514（命令 `grep -n ""NodeSpec> p[123]_nodes"" …`）。且该文件在自称的证据 BASE 上不存在：`git show da3c4b4a:lib/infrastructure/scheduler/src/module_adapters.cpp` → `fatal: path … exists on disk, but not in 'da3c4b4a'` |"
AUD-101-DB-12.md,54,,| 行 93 Phase3 四投影 registry `IMPLEMENTED` | 文件:行锚 + ctest | 与,lib/algorithms/projection/p3_projection.cpp,lib/algorithms/projection/p3_projection.cpp lib/algorithms/projection/CMakeLists.txt,2,,,| 行 93 Phase3 四投影 registry `IMPLEMENTED` | 文件:行锚 + ctest | 与源码自述相反：`lib/algorithms/projection/p3_projection.cpp`:1-2 写明「legacy registry v1 … ⚠ **RETIRED**：唯一在役 registry = v6 线」；在役 `p3_projection_registry.h`:70-84 只有 TAN 一行是 `kProductDeclarable`，SIN/CAR/AIT＝`kKernelOnly`，STG/MOL/CEA/ZEA＝`kNotImplemented`；生产 target 只编 `p3_wcs.cpp`（`p3_proj_v6.cpp` 头注 STATUS 段＋`lib/algorithms/projection/CMakeLists.tx
AUD-101-DB-12.md,55,,| 行 94 MOD 安装面 `INSTALLED`「units=10 … 64/64 PASS」 | 真实产物 + 测,eng/packaging/astrocs.product.json,eng/packaging/astrocs.product.json,1,,成立,| 行 94 MOD 安装面 `INSTALLED`「units=10 … 64/64 PASS」 | 真实产物 + 测试脚本 | 产物面成立：`eng/packaging/astrocs.product.json` units 恰 10（5 个 MOD-* + MOD-NOOP + 3 PLATFORM-* + PROV-CPU-BASELINE），与行 76「五科学模块 + noop / 10 units」一致；「64/64 PASS」的日志不在库（见下行） |
AUD-101-DB-12.md,57,,| 行 95 CLI 命令面 `INSTALLED`「15/15 PASS」「`build/cli/astrocs --,eng/tests/cli/test_cli001_vpi.py,eng/tests/cli/test_cli001_vpi.py,1,,,| 行 95 CLI 命令面 `INSTALLED`「15/15 PASS」「`build/cli/astrocs --help` 实测」 | 构建产物（不入库）+ 不存在的日志 | `build/` 与 `run/` 均非跟踪件；本节点禁止执行 ⇒ 该断言在当前基线不可复算，只有「测试脚本存在」可核（`eng/tests/cli/test_cli001_vpi.py` 存在） |
AUD-101-DB-12.md,59,,| 行 87 版本单源 `CONTRACT_READY`「检查器 rc=0（GOV-003）」 | 文档句子 + 任务编,eng/tools/doccheck/check_version_namespaces.py,eng/tools/doccheck/check_version_namespaces.py eng/ci/checks.json,2,,,| 行 87 版本单源 `CONTRACT_READY`「检查器 rc=0（GOV-003）」 | 文档句子 + 任务编号 | 检查器存在（`eng/tools/doccheck/check_version_namespaces.py`，注册于 `eng/ci/checks.json::VERSION-NAMESPACES`），但 rc 值无在库证据 |
AUD-101-DB-12.md,60,,| 行 101 L0 负责人入口 `CONTRACT_READY`「`check_l0_docs.py` 现行绑定 `d,docs/owner/,docs/owner/ eng/tools/check_l0_docs.py docs/review/ docs/review,4,,,| 行 101 L0 负责人入口 `CONTRACT_READY`「`check_l0_docs.py` 现行绑定 `docs/owner/**`（DOC-001 后实测 rc=0，GAP-001/GAP-016 关闭）」 | 文档句子 | `eng/tools/check_l0_docs.py` 存在且判据面确为 `docs/owner/**`（其 docstring 第 14-20 行），但「rc=0/GAP 关闭」只出现在本文句子中；该 checker 的 docstring 第 27-31 行自带 2026-09-16「本门如实判红」记录，其消除依赖 `docs/review/` 删除——`docs/review` 现已不存在（`ls docs/review` → No such file），故此结论方向可信但无在库签发面 |
AUD-101-DB-12.md,61,,| 行 84「`AstroCS_ENGINEERING_CONSTRAINTS.md` 与 `eng/tools/doc,eng/tools/doccheck/check_engineering_constraints.py,eng/tools/doccheck/check_engineering_constraints.py eng/ci/checks.json,2,P0,,"| 行 84「`AstroCS_ENGINEERING_CONSTRAINTS.md` 与 `eng/tools/doccheck/check_engineering_constraints.py` 已随 ROOT-007/RETIRE-001 退役」 | git 跟踪面 | **半失实**：`.md` 确不在跟踪（`git ls-files | grep -i engineering_constraints` 只回一条），但被称""已退役""的检查器仍在跟踪且仍注册为 P0 门：`eng/ci/checks.json::ENG-CONSTRAINTS -> python3 eng/tools/doccheck/check_engineering_constraints.py` |"
AUD-101-DB-12.md,62,,| 行 113/116/117 三条 `NOT_IMPLEMENTED` | 全域 grep 句子 | 行 116 证据,lib/cli/include/runtime,lib/cli/include/runtime lib/algorithms/resample/module.yaml lib/algorithms/resample/memory.md lib/infrastructure/aio/io/fits_core.c,4,,不成立,| 行 113/116/117 三条 `NOT_IMPLEMENTED` | 全域 grep 句子 | 行 116 证据句「lib/cli/include/runtime 全域无 `interp4` 实现符号」按字面不成立：`git grep -n interp4` 在 `lib/algorithms/resample/module.yaml`:41、`lib/algorithms/resample/memory.md`:21 有命中（登记文本，非实现符号），且所列扫描根 `cli/`、`runtime/` 在仓库根不存在 ⇒ 结论方向（未实现）可能对，但证据面不可复算；行 117 的 `runtime/io/fits_core.c` 同款路径错误（实际 `lib/infrastructure/aio/io/fits_core.c`） |
AUD-101-DB-12.md,64,,**三查之三：与 `VERSION`、`docs/VERSIONING.md`、根 `README.md`、`ACCEP,docs/VERSIONING.md,docs/VERSIONING.md,1,,,**三查之三：与 `VERSION`、`docs/VERSIONING.md`、根 `README.md`、`ACCEPTANCE_SPEC.md` 的一致性。** 逐项取值：
AUD-101-DB-12.md,66,,- 版本值：本文行 58/65 `0.1.0-alpha.1` ＝ 根 `VERSION`（一行 `0.1.0-alph,eng/tools/doccheck/check_version_namespaces.py,eng/tools/doccheck/check_version_namespaces.py,1,,,- 版本值：本文行 58/65 `0.1.0-alpha.1` ＝ 根 `VERSION`（一行 `0.1.0-alpha.1`）＝ `eng/tools/doccheck/check_version_namespaces.py`:377 登记项 ⇒ 一致。
AUD-101-DB-12.md,67,,- 单源条款：`ASTROCS_DESIGN.md`:807 与 `README.md`:108 均写「单源条款 = `,docs/owner/RELEASE_STATUS.md,docs/owner/RELEASE_STATUS.md docs/standards/RELEASE_STANDARD.md eng/ci/check_version.py,3,,,"- 单源条款：`ASTROCS_DESIGN.md`:807 与 `README.md`:108 均写「单源条款 = `docs/owner/RELEASE_STATUS.md` §2」，`docs/standards/RELEASE_STANDARD.md`:5 亦指名本文为「发布状态记录」权威 ⇒ **最高设计与根 README 把条款定义权下放到本下层文档**，形成倒置闭环：本文 §2 → `eng/ci/check_version.py`:9「与 docs/owner/RELEASE_STATUS.md §2 GOV-003 …合同一致」→ 该门绿 → 回到本文行 87 标 `CONTRACT_READY`。本文行 103-105 又把""实测绿""的证据钉在本文自称的 BASE，构成自证。"
AUD-101-DB-12.md,68,,- 命名空间：行 61-70 六分法（product/module/ABI/data-schema/doc-revisi,docs/VERSIONING.md,docs/VERSIONING.md eng/tools/doccheck/check_version_namespaces.py docs/quality/,3,,,"- 命名空间：行 61-70 六分法（product/module/ABI/data-schema/doc-revision/history）在上位**无出处**——`git grep -n ""命名空间"" ASTROCS_DESIGN.md docs/VERSIONING.md README.md ACCEPTANCE_SPEC.md` → 0 命中；`docs/VERSIONING.md`（68 行，自称「版本合同（VER-001）」、上游 §13）全篇只讲唯一源/生成链/同步矩阵/豁免清单，无命名空间条款。该自造口径已被机器面承接（`eng/tools/doccheck/check_version_namespaces.py` docstring 第 5 行照抄五分法、`docs/quality/*_v1.md` 的文件名版本锚靠 `doc-revision` 命名空间自证）＝私自扩档"
AUD-101-DB-12.md,69,,- 冲突登记方式：行 77 把「`docs/VERSIONING.md`、CMake `project(... VERS,docs/VERSIONING.md,docs/VERSIONING.md eng/tests/tools,2,,,- 冲突登记方式：行 77 把「`docs/VERSIONING.md`、CMake `project(... VERSION)` 字面量、若干 eng/tests/tools 硬编码旧版本号」以「已知他人路径遗留 / `known_legacy_reported`」名义放行；实际根 `CMakeLists.txt`:15 `project(acsd VERSION 0.1.0 …)` 与上位 §13「版本字面量的唯一来源 = 根 VERSION」直接冲突，本文是登记冲突而不是消除冲突（标准 01 §1 条 3：冲突本身即缺陷）。
AUD-101-DB-12.md,71,,- 与 `README.md`：行 104-108 把「逐面状态与证据锚」全部指向本文与 `docs/modules/M,docs/modules/MODULE_MAP.yaml,docs/modules/MODULE_MAP.yaml,1,,,"- 与 `README.md`：行 104-108 把「逐面状态与证据锚」全部指向本文与 `docs/modules/MODULE_MAP.yaml`，因此本文 §1a 的发布结论词就是对外唯一状态口径；README 未出现 `NOT_READY_FOR_RELEASE`，也未声明当前是否已进入 alpha 阶段，而本文行 54/59-60 的全部版本条款都以""是否进入 alpha 阶段""为条件 ⇒ 条件项在权威链上无判定处，条款不可判。"
