id,category,priority,producer,release_blocker,owner_decision,title,fix_state,verified_state,evidence_file_field,n_headings,file,line,files_all
M2b-F-01,F_TEST_GAP,P0,M2b,Y,A-31,D.healpix 判 CONFORMANT 所依的「astropy-healpix 百万点独立 oracle / 往返 ≤1e-12 deg」在仓内不可复现：生成器与数据缺位、测试未注册 ctest、现存容差与极区口径差约 10 个数量级,OPEN,STILL,问题扫描/findings/F_TEST_GAP/p0/M2b_L03_L15.md,1,问题扫描/findings/F_TEST_GAP/p0/M2b_L03_L15.md,7,问题扫描/findings/F_TEST_GAP/p0/M2b_L03_L15.md
M3-F-001,F_TEST_GAP,P0,M3,Y,,SCI-NOISE §11/§15 承诺的「NumPy rtol 1e-9 复算」在仓库内不存在，唯一 Python 对拍面是容差带断言且可整类静默跳过,OPEN,,问题扫描/findings/F_TEST_GAP/p0/M3_L05_L07.md,1,问题扫描/findings/F_TEST_GAP/p0/M3_L05_L07.md,4,问题扫描/findings/F_TEST_GAP/p0/M3_L05_L07.md
M3b-F-01,F_TEST_GAP,P0,M3b,Y,,新失效形态：质心验收门按「非生产初始化配置」定义判据，生产路径质心无门且脚本零登记,PARTIAL,FIXED,问题扫描/findings/F_TEST_GAP/p0/M3b_L06.md,1,问题扫描/findings/F_TEST_GAP/p0/M3b_L06.md,3,问题扫描/findings/F_TEST_GAP/p0/M3b_L06.md
M3b-F-02,F_TEST_GAP,P0,M3b,Y,,SCI-PSF-001 的 VERIFIED 声明全部证据不成立：§11 承诺的 scipy/curve_fit 复算不存在、追溯行指向无断言文件,FIXED,VERIFIED,问题扫描/findings/F_TEST_GAP/p0/M3b_L06.md,1,问题扫描/findings/F_TEST_GAP/p0/M3b_L06.md,25,问题扫描/findings/F_TEST_GAP/p0/M3b_L06.md
M3b-F-03,F_TEST_GAP,P0,M3b,Y,,冻结验收项在测试面零覆盖：SNR 谱段缺口按测试自身常数可判、空值守卫、永真虚警门（升 P0）,OPEN,,问题扫描/findings/F_TEST_GAP/p0/M3b_L06.md,1,问题扫描/findings/F_TEST_GAP/p0/M3b_L06.md,44,问题扫描/findings/F_TEST_GAP/p0/M3b_L06.md
M4-F-01,F_TEST_GAP,P0,M4,Y,,UPM 硬门/持久化门/MC 标定门全部不挂产品构建，SCI「Oracle 全过」无运行时证据,OPEN,,问题扫描/findings/F_TEST_GAP/p0/M4_L08_L09.md,1,问题扫描/findings/F_TEST_GAP/p0/M4_L08_L09.md,4,问题扫描/findings/F_TEST_GAP/p0/M4_L08_L09.md
M4-F-02,F_TEST_GAP,P0,M4,Y,,SCI 声称的 NumPy 独立 Huber-IRLS Oracle 真源不存在，「Python 参考 rtol 1e-9」为空头支票,OPEN,,问题扫描/findings/F_TEST_GAP/p0/M4_L08_L09.md,1,问题扫描/findings/F_TEST_GAP/p0/M4_L08_L09.md,24,问题扫描/findings/F_TEST_GAP/p0/M4_L08_L09.md
M8-F-001,F_TEST_GAP,P0,M8,Y,,`tests/abi` 四个验收脚本被 UT-ABI 以「0 用例」方式采集，该门的加载/注册/echo 三面永不失败；文档仍以「36/36 PASS」为验收证据,FIXED,FIXED,问题扫描/findings/F_TEST_GAP/p0/M8_L22_L23.md,1,问题扫描/findings/F_TEST_GAP/p0/M8_L22_L23.md,6,问题扫描/findings/F_TEST_GAP/p0/M8_L22_L23.md
M8-F-002,F_TEST_GAP,P0,M8,Y,,`tests/unit/io_ownership_test.cpp` 在 ctest 下**不可能失败**：唯一 CHECK 的失败计数不参与退出码，`main` 无条件 `return 0`（覆盖 L23-002 与 L23 §1 的旧措,FIXED,FIXED,问题扫描/findings/F_TEST_GAP/p0/M8_L22_L23.md,1,问题扫描/findings/F_TEST_GAP/p0/M8_L22_L23.md,28,问题扫描/findings/F_TEST_GAP/p0/M8_L22_L23.md
M8-F-003,F_TEST_GAP,P0,M8,Y,,单入口安装树合同门（`tests/cli/test_cli_single_install.py`）在 CI 侧恒 SKIP：前置产物在根 `build/` 从不被任何 CI 步骤产出，且 install 失败被降级为 skip,FIXED,FIXED,问题扫描/findings/F_TEST_GAP/p0/M8_L22_L23.md,1,问题扫描/findings/F_TEST_GAP/p0/M8_L22_L23.md,48,问题扫描/findings/F_TEST_GAP/p0/M8_L22_L23.md
M8-F-004,F_TEST_GAP,P0,M8,Y,A-24,被 STANDARDS_REGISTRY / TEST_MATRIX / TRACEABILITY 当作符合性证据的测试源从不在任何执行面出现；注册表判定器只验「路径存在」且自身既未注册也未挂账,OPEN,,问题扫描/findings/F_TEST_GAP/p0/M8_L22_L23.md,1,问题扫描/findings/F_TEST_GAP/p0/M8_L22_L23.md,65,问题扫描/findings/F_TEST_GAP/p0/M8_L22_L23.md
M9-F-1,F_TEST_GAP,P0,M9,Y,,本域八个恶意输入回归 TU 从不进构建：它们恰是全部 M9 边界缺陷的唯一复现件，却被 docs 当符合性证据引用,OPEN,,问题扫描/findings/F_TEST_GAP/p0/M9_L24_L26.md,1,问题扫描/findings/F_TEST_GAP/p0/M9_L24_L26.md,5,问题扫描/findings/F_TEST_GAP/p0/M9_L24_L26.md
FD-F-001,F_TEST_GAP,P1,FD,Y,C-09,「禁复制漂移」的守卫是用 `strstr` 查源文件名 —— 它测的是文本，不是行为,OPEN,,问题扫描/findings/F_TEST_GAP/p1/FD_cpu_provider_test_textual_gate.md,1,问题扫描/findings/F_TEST_GAP/p1/FD_cpu_provider_test_textual_gate.md,5,问题扫描/findings/F_TEST_GAP/p1/FD_cpu_provider_test_textual_gate.md
FD-F-002,F_TEST_GAP,P1,FD,Y,,同机制第二实例（由前台当场实测补入，与 FD-F-001 合为「子串断言守卫」家族）,OPEN,FIXED-PARTIAL,问题扫描/findings/F_TEST_GAP/p1/FD_cpu_provider_test_textual_gate.md,1,问题扫描/findings/F_TEST_GAP/p1/FD_cpu_provider_test_textual_gate.md,19,问题扫描/findings/F_TEST_GAP/p1/FD_cpu_provider_test_textual_gate.md
M1a-F-002,F_TEST_GAP,P1,M1a,Y,,"F6 冻结门的单位域三方不一：合同写""deg""、所引测试断言像素域、节点措辞 px ⇒ 角域在合同精度上无断言",OPEN,,问题扫描/findings/F_TEST_GAP/p1/M1a_L01_L02.md,1,问题扫描/findings/F_TEST_GAP/p1/M1a_L01_L02.md,3,问题扫描/findings/F_TEST_GAP/p1/M1a_L01_L02.md
M1a-F-003,F_TEST_GAP,P1,M1a,Y,,ALG 冻结的实场/合成精度锚无可执行 fixture，新接线的端到端链只有产物存在性断言（残余事实）,OPEN,,问题扫描/findings/F_TEST_GAP/p1/M1a_L01_L02.md,1,问题扫描/findings/F_TEST_GAP/p1/M1a_L01_L02.md,19,问题扫描/findings/F_TEST_GAP/p1/M1a_L01_L02.md
M1a-F-004,F_TEST_GAP,P1,M1a,Y,,端到端 oracle 容差与合同声明不符（1e-3 声称 ↔ 1e-2 断言），常数场判据可空转,OPEN,,问题扫描/findings/F_TEST_GAP/p1/M1a_L01_L02.md,1,问题扫描/findings/F_TEST_GAP/p1/M1a_L01_L02.md,34,问题扫描/findings/F_TEST_GAP/p1/M1a_L01_L02.md
M1a-F-005,F_TEST_GAP,P1,M1a,Y,,并发修复面缺回归保护（新增条目：改过但没人守住）,OPEN,,问题扫描/findings/F_TEST_GAP/p1/M1a_L01_L02.md,1,问题扫描/findings/F_TEST_GAP/p1/M1a_L01_L02.md,49,问题扫描/findings/F_TEST_GAP/p1/M1a_L01_L02.md
M2a-F-2,F_TEST_GAP,P1,M2a,Y,,by_coords 的深树路径零测试覆盖：全部 fixture 只建单叶树，四叉树递归分支从未被执行,OPEN,,问题扫描/findings/F_TEST_GAP/p1/M2a_L04_L10.md,1,问题扫描/findings/F_TEST_GAP/p1/M2a_L04_L10.md,5,问题扫描/findings/F_TEST_GAP/p1/M2a_L04_L10.md
M2a-F-3,F_TEST_GAP,P1,M2a,Y,,两处已落地修复均无在线回归保护：TSAN 竞态用例未注册、恒零天测列无任何断言,OPEN,,问题扫描/findings/F_TEST_GAP/p1/M2a_L04_L10.md,1,问题扫描/findings/F_TEST_GAP/p1/M2a_L04_L10.md,22,问题扫描/findings/F_TEST_GAP/p1/M2a_L04_L10.md
M2a-F-4,F_TEST_GAP,P1,M2a,Y,,球面 drizzle 的注册测试面不含任何 pixfrac<1 的正面数值用例，M2a-A-1 的偏差因子无人守住,OPEN,,问题扫描/findings/F_TEST_GAP/p1/M2a_L04_L10.md,1,问题扫描/findings/F_TEST_GAP/p1/M2a_L04_L10.md,40,问题扫描/findings/F_TEST_GAP/p1/M2a_L04_L10.md
M2b-F-02,F_TEST_GAP,P1,M2b,Y,,在册 ctest p1_hips_writer 含恒真断言与「同一文件读两次当 hash」，并以 ALL_V19 声明 variance/ivar 却零数据即判成功,OPEN,,问题扫描/findings/F_TEST_GAP/p1/M2b_L03_L15.md,1,问题扫描/findings/F_TEST_GAP/p1/M2b_L03_L15.md,7,问题扫描/findings/F_TEST_GAP/p1/M2b_L03_L15.md
M2b-F-03,F_TEST_GAP,P1,M2b,Y,,SNR metadata.xml 与 properties 的产品级可解析性无判别测试：只 grep 根元素子串，且真值夹具与生产模板不同构,OPEN,,问题扫描/findings/F_TEST_GAP/p1/M2b_L03_L15.md,1,问题扫描/findings/F_TEST_GAP/p1/M2b_L03_L15.md,27,问题扫描/findings/F_TEST_GAP/p1/M2b_L03_L15.md
M3-F-002,F_TEST_GAP,P1,M3,Y,,校准 Python Oracle 用 1e-3/2e-3/3e-3 容差与 40 点抽样，替代 SCI §11 冻结的 rtol=1e-6/atol=1e-7 逐像素比对,OPEN,,问题扫描/findings/F_TEST_GAP/p1/M3_L05_L07.md,1,问题扫描/findings/F_TEST_GAP/p1/M3_L05_L07.md,4,问题扫描/findings/F_TEST_GAP/p1/M3_L05_L07.md
M3-F-003,F_TEST_GAP,P1,M3,Y,,"SNR-006 测试注入 σ 梯度场并按相关性判定，无法兑现「平面系数 a,b,c 在 10% 内复现」",OPEN,,问题扫描/findings/F_TEST_GAP/p1/M3_L05_L07.md,1,问题扫描/findings/F_TEST_GAP/p1/M3_L05_L07.md,21,问题扫描/findings/F_TEST_GAP/p1/M3_L05_L07.md
M3-F-004,F_TEST_GAP,P1,M3,Y,,噪声科学验证面未接入构建/CTest：SCI-NOISE 15 行全部锚到一个不被任何目标编译的文件，且真正独立的 p1noise 面靠 EXISTS 条件注册,OPEN,,问题扫描/findings/F_TEST_GAP/p1/M3_L05_L07.md,1,问题扫描/findings/F_TEST_GAP/p1/M3_L05_L07.md,37,问题扫描/findings/F_TEST_GAP/p1/M3_L05_L07.md
M3-F-005,F_TEST_GAP,P1,M3,Y,,SCI-CW-001..008 整族无测试、无追溯行，其「ALG 下游」指向 SCI 文件自身,OPEN,,问题扫描/findings/F_TEST_GAP/p1/M3_L05_L07.md,1,问题扫描/findings/F_TEST_GAP/p1/M3_L05_L07.md,62,问题扫描/findings/F_TEST_GAP/p1/M3_L05_L07.md
M4-F-03,F_TEST_GAP,P1,M4,Y,,产品 ctest「p2_upm_synthetic」不链接生产库且以 CHECK(true) 冒名不变量门、打印 PASS 结论,OPEN,,问题扫描/findings/F_TEST_GAP/p1/M4_L08_L09.md,1,问题扫描/findings/F_TEST_GAP/p1/M4_L08_L09.md,4,问题扫描/findings/F_TEST_GAP/p1/M4_L08_L09.md
M4-F-04,F_TEST_GAP,P1,M4,Y,,tests/api UPM 确定性/恢复/接缝门永久静默跳过；驱动 calibrate_sum 恒打印 0.0，worker 等价从未被比较,OPEN,STILL-SUBITEM-EXPIRED,问题扫描/findings/F_TEST_GAP/p1/M4_L08_L09.md,1,问题扫描/findings/F_TEST_GAP/p1/M4_L08_L09.md,21,问题扫描/findings/F_TEST_GAP/p1/M4_L08_L09.md
M4-F-05,F_TEST_GAP,P1,M4,Y,,"UPMW-005「MC 硬门」实为 [0.98,2.0] 宽区间判据，与文件头自述断言相反，且不锚定 1.3883/1.4",OPEN,,问题扫描/findings/F_TEST_GAP/p1/M4_L08_L09.md,1,问题扫描/findings/F_TEST_GAP/p1/M4_L08_L09.md,38,问题扫描/findings/F_TEST_GAP/p1/M4_L08_L09.md
M4-F-06,F_TEST_GAP,P1,M4,Y,,backend「每节点执行证据」测试断言依赖 p2_session 日志串——当前生产 IR 链不发这些日志；5/7 节点无逐节点证据,OPEN,FIXED-PARTIAL,问题扫描/findings/F_TEST_GAP/p1/M4_L08_L09.md,1,问题扫描/findings/F_TEST_GAP/p1/M4_L08_L09.md,55,问题扫描/findings/F_TEST_GAP/p1/M4_L08_L09.md
M4-F-07,F_TEST_GAP,P1,M4,Y,,p2_rejection_test/p2_output_semantics 含空断言与名不副实节（枚举值大小序/局部字面量非空/全零求和充当语义门）,OPEN,,问题扫描/findings/F_TEST_GAP/p1/M4_L08_L09.md,1,问题扫描/findings/F_TEST_GAP/p1/M4_L08_L09.md,73,问题扫描/findings/F_TEST_GAP/p1/M4_L08_L09.md
M4-F-08,F_TEST_GAP,P1,M4,Y,,test_p2004「生产 Oracle」实为 compat 弃用接口 + 伪独立断言；compat frame_ids 映射存在错绑缺陷且无回归门,OPEN,,问题扫描/findings/F_TEST_GAP/p1/M4_L08_L09.md,1,问题扫描/findings/F_TEST_GAP/p1/M4_L08_L09.md,91,问题扫描/findings/F_TEST_GAP/p1/M4_L08_L09.md
M5a-F-001,F_TEST_GAP,P1,M5a,Y,,SCI-ACR-EQUIV-001 声明的 TST-ACR-* 无实体，权威八层矩阵亦无该 SCI 行,OPEN,,问题扫描/findings/F_TEST_GAP/p1/M5a_L11.md,1,问题扫描/findings/F_TEST_GAP/p1/M5a_L11.md,5,问题扫描/findings/F_TEST_GAP/p1/M5a_L11.md
M5b-F-01,F_TEST_GAP,P1,M5b,Y,,CI-BINDING-TESTS 的门禁模式只匹配 ci/tests 21 个元测试中的 2 个,OPEN,,问题扫描/findings/F_TEST_GAP/p1/M5b_L12_L17.md,1,问题扫描/findings/F_TEST_GAP/p1/M5b_L12_L17.md,3,问题扫描/findings/F_TEST_GAP/p1/M5b_L12_L17.md
M6b-F-001,F_TEST_GAP,P1,M6b,Y,,"本域全部""建议新增的判据""today 无回归防护：追溯试金石只覆盖结构类 6 个 fixture，锚门 11 个负例不含""界内错锚""，视图同构判据无 fixture，且 fail-open 门自身无任何测试",OPEN,,问题扫描/findings/F_TEST_GAP/p1/M6b_L16_L18.md,1,问题扫描/findings/F_TEST_GAP/p1/M6b_L16_L18.md,7,问题扫描/findings/F_TEST_GAP/p1/M6b_L16_L18.md
M7-T-101,F_TEST_GAP,P1,M7,Y,,冻结完备性门「SNR≥10 召回≥99%」在文档自身阈值下数学不可达，且该门无在册用例（L20-008）,OPEN,,问题扫描/findings/F_TEST_GAP/p1/M7_F_TEST_GAP_p1.md,1,问题扫描/findings/F_TEST_GAP/p1/M7_F_TEST_GAP_p1.md,5,问题扫描/findings/F_TEST_GAP/p1/M7_F_TEST_GAP_p1.md
M7-T-102,F_TEST_GAP,P1,M7,Y,,采样器 F1 用逐位断言锁死截断常数 1.4826，使 F3 的 control_variance 解析 oracle rtol 1e-12 自相矛盾（L20-014）,OPEN,,问题扫描/findings/F_TEST_GAP/p1/M7_F_TEST_GAP_p1.md,1,问题扫描/findings/F_TEST_GAP/p1/M7_F_TEST_GAP_p1.md,18,问题扫描/findings/F_TEST_GAP/p1/M7_F_TEST_GAP_p1.md
M7-T-103,F_TEST_GAP,P1,M7,Y,,「修复未固化」族：DISP-COV-003 缺陷已关闭，但同篇「冻结测试设计」仍要求把已废弃的旧行为钉为行为锚（L20-024）,OPEN,,问题扫描/findings/F_TEST_GAP/p1/M7_F_TEST_GAP_p1.md,1,问题扫描/findings/F_TEST_GAP/p1/M7_F_TEST_GAP_p1.md,25,问题扫描/findings/F_TEST_GAP/p1/M7_F_TEST_GAP_p1.md
M7-T-104,F_TEST_GAP,P1,M7,Y,,G≠8 网格错位无任何负面测试，且采样器实际 G 不进 geometry hash ⇒ 门在但门看的是自家常量（M7-C-001 的测试面）,OPEN,,问题扫描/findings/F_TEST_GAP/p1/M7_F_TEST_GAP_p1.md,1,问题扫描/findings/F_TEST_GAP/p1/M7_F_TEST_GAP_p1.md,32,问题扫描/findings/F_TEST_GAP/p1/M7_F_TEST_GAP_p1.md
M8-F-005,F_TEST_GAP,P1,M8,Y,,60 个 C/C++ 测试源零注册；而唯一针对注册面的门方向相反（只审「已注册目标是否登记」），此类缺口对 CI 永久隐形,OPEN,,问题扫描/findings/F_TEST_GAP/p1/M8_L22_L23.md,1,问题扫描/findings/F_TEST_GAP/p1/M8_L22_L23.md,5,问题扫描/findings/F_TEST_GAP/p1/M8_L22_L23.md
M8-F-006,F_TEST_GAP,P1,M8,Y,,`lib/**` 与 `tests/realdata` 的 Python 测试不在任何阻断采集面；其中一批 test_* 以 return 布尔收尾（即使命令也永不失败）,OPEN,,问题扫描/findings/F_TEST_GAP/p1/M8_L22_L23.md,1,问题扫描/findings/F_TEST_GAP/p1/M8_L22_L23.md,22,问题扫描/findings/F_TEST_GAP/p1/M8_L22_L23.md
M8-F-007,F_TEST_GAP,P1,M8,Y,,「X 或 true」短路恒真断言：资源门判定与 HiPS tile 结构合同被写成永真（可绕过现有 CHECK(true) 字面串探针）,OPEN,,问题扫描/findings/F_TEST_GAP/p1/M8_L22_L23.md,1,问题扫描/findings/F_TEST_GAP/p1/M8_L22_L23.md,40,问题扫描/findings/F_TEST_GAP/p1/M8_L22_L23.md
M8-F-008,F_TEST_GAP,P1,M8,Y,,十份同构 harness 的未知组名 fail-open：组名漂移即「0 检查仍打印 TESTS PASS 且 rc=0」（同仓已有正例写法但未回灌）,OPEN,,问题扫描/findings/F_TEST_GAP/p1/M8_L22_L23.md,1,问题扫描/findings/F_TEST_GAP/p1/M8_L22_L23.md,58,问题扫描/findings/F_TEST_GAP/p1/M8_L22_L23.md
M8-F-009,F_TEST_GAP,P1,M8,Y,C-09,资源门测试把 0.80 系数钉成期望值、用被测函数自造通过输入，且元测试把「注册表不得含 --gate-required」钉为期望（退不改假绿、真整改假红）,OPEN,PARTIAL,问题扫描/findings/F_TEST_GAP/p1/M8_L22_L23.md,1,问题扫描/findings/F_TEST_GAP/p1/M8_L22_L23.md,75,问题扫描/findings/F_TEST_GAP/p1/M8_L22_L23.md
M8-F-010,F_TEST_GAP,P1,M8,Y,,修复未固化：B2-A14 新增 PHOTDEGRADE / uncalibrated_adu_allowed 显式降级路径已实现并回写文档，但无任何回归用例钉住,OPEN,,问题扫描/findings/F_TEST_GAP/p1/M8_L22_L23.md,1,问题扫描/findings/F_TEST_GAP/p1/M8_L22_L23.md,94,问题扫描/findings/F_TEST_GAP/p1/M8_L22_L23.md
M8-F-011,F_TEST_GAP,P1,M8,Y,,tests/realdata 的真实数据验证（36 用例）不在任何阻断 profile，仅可能出现在可豁免的 linux-deep 覆盖率面；且其形态本身不可失败,OPEN,,问题扫描/findings/F_TEST_GAP/p1/M8_L22_L23.md,1,问题扫描/findings/F_TEST_GAP/p1/M8_L22_L23.md,111,问题扫描/findings/F_TEST_GAP/p1/M8_L22_L23.md
M8-F-012,F_TEST_GAP,P1,M8,Y,,"PAR-004「Drizzle 线程本地积累/安全归约」测试的被验对象是 provider 演示内核，""逐位一致""退化为 1/997 抽样和",OPEN,,问题扫描/findings/F_TEST_GAP/p1/M8_L22_L23.md,1,问题扫描/findings/F_TEST_GAP/p1/M8_L22_L23.md,128,问题扫描/findings/F_TEST_GAP/p1/M8_L22_L23.md
M8-F-013,F_TEST_GAP,P1,M8,Y,,k_corr=1.4 的「项目自产 MC 证据」与 B4-22 原子修复的唯一回归守护均为构建孤儿；文档仍以 .exe 现状口吻延续,OPEN,,问题扫描/findings/F_TEST_GAP/p1/M8_L22_L23.md,1,问题扫描/findings/F_TEST_GAP/p1/M8_L22_L23.md,145,问题扫描/findings/F_TEST_GAP/p1/M8_L22_L23.md
M9-F-2,F_TEST_GAP,P1,M9,Y,,"hips_pixel_scale 以角秒写入 IVOA degrees 单位标准键；所谓""独立重算""O4 与产品用同一角秒公式并做字符串等值比较 → 该违规口径无任何独立防线；五套并存数值在本仓内不可归约",OPEN,,问题扫描/findings/F_TEST_GAP/p1/M9_L24_L26.md,1,问题扫描/findings/F_TEST_GAP/p1/M9_L24_L26.md,5,问题扫描/findings/F_TEST_GAP/p1/M9_L24_L26.md
V1-N-09,F_TEST_GAP,P1,V1-N09,Y,C-09,同构 Oracle 抓不住公式错，且宣称的 NumPy oracle 脚本已失踪而证据清单仍指向它,OPEN,,问题扫描/findings/F_TEST_GAP/p1/V1-N09.md,1,问题扫描/findings/F_TEST_GAP/p1/V1-N09.md,3,问题扫描/findings/F_TEST_GAP/p1/V1-N09.md
V15-N-05,F_TEST_GAP,P1,V15,Y,,（P1）`test_frozen_constants_pinned`：断的是**声明文本** ⇒ 实现里写死 `<<9` 或 `512*512*4` 绕过常数即全绿,OPEN,,问题扫描/findings/F_TEST_GAP/p1/V15.md,1,问题扫描/findings/F_TEST_GAP/p1/V15.md,24,问题扫描/findings/F_TEST_GAP/p1/V15.md
V15-N-06,F_TEST_GAP,P1,V15,Y,,（P1，建议负责人裁是否升 P0）`test_kernel_ids_authoritative` 的正则交替集与白名单**是同一个 12 项集合** ⇒ `assertIn` 恒真，而声称的权威文件从未被读,OPEN,,问题扫描/findings/F_TEST_GAP/p1/V15.md,1,问题扫描/findings/F_TEST_GAP/p1/V15.md,13,问题扫描/findings/F_TEST_GAP/p1/V15.md
V15-N-08,F_TEST_GAP,P1,V15,Y,,（P1）`p1snr_linux_test.cpp::group_contract` C6：注释写「未参与行必须是 NaN」，断言只证「第 0 行是参与行且有限」——**两个命题不是同一件事**,OPEN,,问题扫描/findings/F_TEST_GAP/p1/V15.md,1,问题扫描/findings/F_TEST_GAP/p1/V15.md,19,问题扫描/findings/F_TEST_GAP/p1/V15.md
V15-N-09,F_TEST_GAP,P1,V15,Y,,"（P1）MON-001/002 两测**钉 printf 呈现格式**而非值 ⇒ 改 `%.3f`、加 `%`、加单位即假红；`find(\""60\"")`/`find(\""90\"")` 对""阈值真的是 90""零判别",OPEN,,问题扫描/findings/F_TEST_GAP/p1/V15.md,1,问题扫描/findings/F_TEST_GAP/p1/V15.md,27,问题扫描/findings/F_TEST_GAP/p1/V15.md
V15-N-14,F_TEST_GAP,P1,V15-b,Y,,"（P1·恒真短路**新站**，在册普查口径外）`p3002_uncertainty_test.cpp:275` 读回助手 `return status == 0 || true;` ⇒ 助手**恒返回成功**，三处""写后读回""CHECK 永",OPEN,,问题扫描/findings/F_TEST_GAP/p1/V15-b.md,1,问题扫描/findings/F_TEST_GAP/p1/V15-b.md,3,问题扫描/findings/F_TEST_GAP/p1/V15-b.md
V15-N-15,F_TEST_GAP,P1,V15-b,Y,,"（P1·**反向钉死未达成状态**）`tests/arch/test_single_cli.py:31-32` 把""清单里 production exe 数 = 0""钉成期望 ⇒ **CLI-001 建成并正确登记的那一刻本测试必红（真整改",OPEN,,问题扫描/findings/F_TEST_GAP/p1/V15-b.md,1,问题扫描/findings/F_TEST_GAP/p1/V15-b.md,9,问题扫描/findings/F_TEST_GAP/p1/V15-b.md
V15-N-16,F_TEST_GAP,P1,V15-c,Y,C-09,（P1·需运行期定性）`UT-BACKEND` 的 command 只有 `unittest discover`、**无 build 依赖声明**，而三个 backend 测试都走 `EXE = REPO/build/astrocs` 真跑,OPEN,STILL-SUBITEM-EXPIRED,问题扫描/findings/F_TEST_GAP/p1/V15-c.md,1,问题扫描/findings/F_TEST_GAP/p1/V15-c.md,24,问题扫描/findings/F_TEST_GAP/p1/V15-c.md
M1a-F-006,F_TEST_GAP,P2,M1a,N,,"p3_interp/p3_coverage 单元级""自测""以测试自带参考实现为对照，却被合同当作覆盖语义证据",OPEN,,问题扫描/findings/F_TEST_GAP/p2/M1a_L01_L02.md,1,问题扫描/findings/F_TEST_GAP/p2/M1a_L01_L02.md,3,问题扫描/findings/F_TEST_GAP/p2/M1a_L01_L02.md
M2a-F-5,F_TEST_GAP,P2,M2a,N,,名为 test_drizzle_oracle / test_drizzle_parallel 的合成 Oracle 测试实为平面 kernel 对拍，不覆盖 SCI §15 声明的球面不变量,OPEN,,问题扫描/findings/F_TEST_GAP/p2/M2a_L04_L10.md,1,问题扫描/findings/F_TEST_GAP/p2/M2a_L04_L10.md,5,问题扫描/findings/F_TEST_GAP/p2/M2a_L04_L10.md
M2a-F-6,F_TEST_GAP,P2,M2a,N,,drizzle 输出像素间噪声相关性的实测数值仅存文档，代码侧只做恒真式打印、无断言且取样口径未披露,OPEN,,问题扫描/findings/F_TEST_GAP/p2/M2a_L04_L10.md,1,问题扫描/findings/F_TEST_GAP/p2/M2a_L04_L10.md,22,问题扫描/findings/F_TEST_GAP/p2/M2a_L04_L10.md
M5b-F-02,F_TEST_GAP,P2,M5b,N,,tests/cli 的 TestManifestVerify 类定义在 __main__ 守卫之后，直跑时静默不执行,OPEN,,问题扫描/findings/F_TEST_GAP/p2/M5b_L12_L17.md,1,问题扫描/findings/F_TEST_GAP/p2/M5b_L12_L17.md,3,问题扫描/findings/F_TEST_GAP/p2/M5b_L12_L17.md
M6a-F-001,F_TEST_GAP,P2,M6a,N,,唯一权威 HEALPix 核心的 CONFORMANT 证据行指向一个未挂 ctest/CI、且需仓外输入文件的测试：头注释的「astropy-healpix 百万点 order 0..22 交叉验证 mismatch=0」在仓内无可重跑通,OPEN,,问题扫描/findings/F_TEST_GAP/p2/M6a_L13_L14.md,1,问题扫描/findings/F_TEST_GAP/p2/M6a_L13_L14.md,5,问题扫描/findings/F_TEST_GAP/p2/M6a_L13_L14.md
M7-F-201,F_TEST_GAP,P2,M7,N,,冻结容差以文字或占位充当，且「构造保证」在 FP64 下并非逐位命题（L20-026）,OPEN,,问题扫描/findings/F_TEST_GAP/p2/M7_F_TEST_GAP_p2.md,1,问题扫描/findings/F_TEST_GAP/p2/M7_F_TEST_GAP_p2.md,5,问题扫描/findings/F_TEST_GAP/p2/M7_F_TEST_GAP_p2.md
M8-F-014,F_TEST_GAP,P2,M8,N,,ISA-002「AVX 永不优于已发布 AVX2」用例只断言 assertTrue(True)，且判据 csv 由测试自己写出（自证）,OPEN,,问题扫描/findings/F_TEST_GAP/p2/M8_L22_L23.md,1,问题扫描/findings/F_TEST_GAP/p2/M8_L22_L23.md,5,问题扫描/findings/F_TEST_GAP/p2/M8_L22_L23.md
M8-F-015,F_TEST_GAP,P2,M8,N,,恒真断言面未被任何机器门覆盖：现存 5 处 `CHECK(true)`（含冒名不变量门）；`CHECK(0 == 0)` 写法已在当前树消失,OPEN,,问题扫描/findings/F_TEST_GAP/p2/M8_L22_L23.md,1,问题扫描/findings/F_TEST_GAP/p2/M8_L22_L23.md,21,问题扫描/findings/F_TEST_GAP/p2/M8_L22_L23.md
