seq,sha8,date,kind,count,detail,subject
1146,50fedef8,2026-08-29,NEWDIR,1,首次出现 cli/memory_growth.h,(MON-004) 内存增长分析 — 20循环+预热剔除+Theil-Sen稳健斜率+峰值/retained+OOM预警+泄漏/增长/震荡分类; 242/242
1146,50fedef8,2026-08-29,LEDGER,1,改台账 02_TASK_LEDGER.csv,(MON-004) 内存增长分析 — 20循环+预热剔除+Theil-Sen稳健斜率+峰值/retained+OOM预警+泄漏/增长/震荡分类; 242/242
1147,df1539cf,2026-08-29,LEDGER,1,改台账 02_TASK_LEDGER.csv,(MON-004) 表行登记+ledger PASS — COMMITS/CAP-MON-004
1148,866dfd1d,2026-08-29,LEDGER,1,改台账 02_TASK_LEDGER.csv,(ISO-001) ACR/GPU/Mixed隔离 — 生产选路不触ACR/GPU(符号扫描0+注册不可达+manifest无该字段)+配置请求ACR明确拒绝(exit3)+发行包纯CPU; 248/
1149,f49808af,2026-08-29,LEDGER,1,改台账 02_TASK_LEDGER.csv,(ISO-001) 表行登记+ledger PASS — COMMITS/CAP-ISO-001
1150,163e9e56,2026-08-29,LEDGER,1,改台账 02_TASK_LEDGER.csv,(PAR-001) 有界队列/backpressure/error/cancel + I/O compute overlap + 无全局串行锁 — BoundedAsyncQueue运行时把关; 25
1151,5ad37814,2026-08-29,LEDGER,1,改台账 02_TASK_LEDGER.csv,(PAR-001) 表行登记+ledger PASS — COMMITS/CAP-PAR-001
1152,e7034892,2026-08-29,LEDGER,1,改台账 02_TASK_LEDGER.csv,(PAR-002) sampler N-worker 正加速阻塞: 库级cfitsio并发读SIGSEGV — 记录BLOCKED+阻断报告
1154,96ed7e89,2026-08-29,LEDGER,1,改台账 02_TASK_LEDGER.csv,(PAR-003) UPM并行验证: 线程本地/归约分离+确定性+内存有界 PASS
1156,1c726180,2026-08-29,LEDGER,1,改台账 02_TASK_LEDGER.csv,(PAR-004) Drizzle并行验证: 元素独立归约+确定性+1/N scaling+worker派生 PASS
1158,a4fdb874,2026-08-29,LEDGER,1,改台账 02_TASK_LEDGER.csv,(PAR-005) Rejection/Integration并行验证: 确定性+frame identity+outlier oracle PASS
1160,d7ec494e,2026-08-29,LEDGER,1,改台账 02_TASK_LEDGER.csv,"(PAR-006) Phase1噪声内核优化: 免冗余tmp拷贝+scratch, before/after微基准 PASS"
1162,9a6c58fb,2026-08-29,LEDGER,1,改台账 02_TASK_LEDGER.csv,(PAR-007) 统一thread budget合同验证: 嵌套stress不超标+禁硬编码 PASS
1164,607b37e3,2026-08-29,LEDGER,1,改台账 02_TASK_LEDGER.csv,(SYN-001) Calibration独立合成Oracle: master bias/dark/flat+calibrate两种模式全后端全线程 PASS
1166,a0db92e5,2026-08-29,LEDGER,1,改台账 02_TASK_LEDGER.csv,(SYN-002) WCS星场+解析PSF+已知flux/background+frame roundtrip 独立合成Oracle PASS
1168,d721aa58,2026-08-29,LEDGER,1,改台账 02_TASK_LEDGER.csv,(SYN-003) Noise/SNR estimator独立合成Oracle PASS
1170,3b0d393c,2026-08-29,LEDGER,1,改台账 02_TASK_LEDGER.csv,(SYN-004) Drizzle独立合成Oracle与不变量 PASS
1172,db6f7b42,2026-08-29,LEDGER,1,改台账 02_TASK_LEDGER.csv,(SYN-005) UPM solver独立合成Oracle PASS
1174,4e88797d,2026-08-29,LEDGER,1,改台账 02_TASK_LEDGER.csv,(SYN-006) Rejection/Integration独立合成Oracle PASS
1176,266f0815,2026-08-29,LEDGER,1,改台账 02_TASK_LEDGER.csv,(SYN-007) Phase3 HiPS-TAN FITS独立重投影Oracle PASS (13 §5 全部case)
1178,80e6ad71,2026-08-29,LEDGER,1,改台账 02_TASK_LEDGER.csv,(SYN-008) 三块重叠合成场 seam指标门槛 PASS
1180,2743ae0a,2026-08-29,LEDGER,1,改台账 02_TASK_LEDGER.csv,(SYN-009) CLI Phase1/2/3端到端合成pipeline PASS
1182,ea1145fb,2026-08-29,NEWDIR,1,首次出现 tests/quality,(DOCCHK-001) 机器核对文档函数名/签名/schema/命令/退出码 PASS
1182,ea1145fb,2026-08-29,NEWDIR,1,首次出现 tools/check_api_docs.py,(DOCCHK-001) 机器核对文档函数名/签名/schema/命令/退出码 PASS
1182,ea1145fb,2026-08-29,LEDGER,1,改台账 02_TASK_LEDGER.csv,(DOCCHK-001) 机器核对文档函数名/签名/schema/命令/退出码 PASS
1184,8a0a02f8,2026-08-29,NEWDIR,1,首次出现 tools/check_unit_closure.py,(DOCCHK-002) 六层追溯闭环66claim+单位二义性mutation门 PASS
1184,8a0a02f8,2026-08-29,LEDGER,1,改台账 02_TASK_LEDGER.csv,(DOCCHK-002) 六层追溯闭环66claim+单位二义性mutation门 PASS
1186,8ff83696,2026-08-29,LEDGER,1,改台账 02_TASK_LEDGER.csv,(LNX-001) amd64 clean Debug+Release 构建零错误; 清零 unused/truncation 警告债 PASS
1188,def1cb03,2026-08-29,LEDGER,1,改台账 02_TASK_LEDGER.csv,(LNX-002) inspect doctor quick benchmark profile fallback ISA安全 golden PASS
1190,27c2053c,2026-08-29,LEDGER,1,改台账 02_TASK_LEDGER.csv,(LNX-003) 全量小合成 42 oracle + CLI golden + 资源门禁低利用率fixture必FAIL + 20-loop memory PASS
1192,8c21173b,2026-08-29,LEDGER,1,改台账 02_TASK_LEDGER.csv,(LNX-004) 修复P1 aligned_alloc size非align倍数+2死存储; 0 P0/P1 PASS
1194,5364fc17,2026-08-29,NEWDIR,1,首次出现 tools/make_linux_release.py,(LNX-005) Linux alpha amd64发布包生成器+SBOM/manifest/hash+空目录smoke单exe PASS
1194,5364fc17,2026-08-29,LEDGER,1,改台账 02_TASK_LEDGER.csv,(LNX-005) Linux alpha amd64发布包生成器+SBOM/manifest/hash+空目录smoke单exe PASS
1196,962d18c9,2026-08-29,NEWDIR,1,首次出现 tools/make_rev2_capsule.py,(REV-002) 完整ARCH/API/headers/core-source/oracles/checkers/Linux-reports审阅胶囊生成器; REVIEW_PENDING
1196,962d18c9,2026-08-29,LEDGER,1,改台账 02_TASK_LEDGER.csv,(REV-002) 完整ARCH/API/headers/core-source/oracles/checkers/Linux-reports审阅胶囊生成器; REVIEW_PENDING
1198,406f6f5e,2026-08-29,LEDGER,1,改台账 02_TASK_LEDGER.csv,(WIN-001) Fatduck探测: 克隆同main SHA f82ffa8 clean; testdata inventory hash一致; 32R数据分发归WIN-006/7 PASS
1213,55d521af,2026-08-29,LEDGER,1,改台账 02_TASK_LEDGER.csv,(WIN-002) MSVC amd64 clean Debug+Release 零错误构建 PASS; CLI协议10/10 OK; doctor PASS
1216,574af339,2026-08-29,LEDGER,1,改台账 02_TASK_LEDGER.csv,(WIN-003) doctor PASS + full benchmark 12 kernel 逐kernel选择 + AVX512检查(AMD无AVX512) + profile冻结VALID; 
1220,024869c8,2026-08-29,LEDGER,1,改台账 02_TASK_LEDGER.csv,(WIN-004) 全测试套件 PASS: Linux 320 tests OK + Windows可跑套件全绿; 记录g++-fixture平台边界与两处跨平台修复
1224,4cd15562,2026-08-29,LEDGER,1,改台账 02_TASK_LEDGER.csv,(WIN-005) MSVC /analyze 0错误 + ASan无泄漏/invalid access + 取消/路径测试跨平台全绿; 修复2处P1候选; 登记 PASS
1226,4b757a65,2026-08-29,LEDGER,1,改台账 02_TASK_LEDGER.csv,"(WIN-006) BLOCKED: 银心 Galaxy_Center_T4 真实帧与 T4 母版在本机缺失, 无下载源; 记录阻断对象/命令/时间; WIN-007/008 同数据依赖"
1231,b8ce3669,2026-08-30,NEWDIR,1,首次出现 tools/make_windows_release.py,(WIN-009) 新增 Windows 发布包工具 make_windows_release.py: 单一 astrocs.exe+私有VC运行时DLL+MANIFEST/SBOM/licenses
1232,ef0858c5,2026-08-30,NEWDIR,1,首次出现 tools/assemble_audit.py,"(审核包) 按当前现状汇总最终审核包(AUDIT_REVIEW whitelist)+如实 FINAL_REPORT/SUMMARY: 87 PASS, 2 BLOCKED(WIN-006 phase"
1232,ef0858c5,2026-08-30,PACKNEW,1,新增包文件 artifacts/prerelease_v5/AUDIT_REVIEW/00_READ_FIRST.md,"(审核包) 按当前现状汇总最终审核包(AUDIT_REVIEW whitelist)+如实 FINAL_REPORT/SUMMARY: 87 PASS, 2 BLOCKED(WIN-006 phase"
1232,ef0858c5,2026-08-30,PACKNEW,1,新增包文件 artifacts/prerelease_v5/AUDIT_REVIEW/MANIFEST.json,"(审核包) 按当前现状汇总最终审核包(AUDIT_REVIEW whitelist)+如实 FINAL_REPORT/SUMMARY: 87 PASS, 2 BLOCKED(WIN-006 phase"
1232,ef0858c5,2026-08-30,LEDGER,1,改台账 TASK_LEDGER.csv,"(审核包) 按当前现状汇总最终审核包(AUDIT_REVIEW whitelist)+如实 FINAL_REPORT/SUMMARY: 87 PASS, 2 BLOCKED(WIN-006 phase"
1233,a098a75e,2026-08-30,LEDGER,1,改台账 02_TASK_LEDGER.csv,(WIN-009) Windows alpha amd64 发布包+SBOM/licenses/hash+smoke PASS: AstroCS-Windows-amd64-0.9.0-alpha.1
1235,ec7a8cdc,2026-08-30,LEDGER,1,改台账 TASK_LEDGER.csv,"(审核包/win009) 刷新审核包至当前现状: 88 PASS (WIN-009 PASS), Windows alpha 登记 RELEASE_ARTIFACTS; validator 仍如实 F"
1242,52e9541d,2026-08-30,LEDGER,2,"改台账 TASK_LEDGER.csv, 02_TASK_LEDGER.csv",(审核包 item#9) 机器一致性校对: 纠正依赖边(PASS依赖非PASS=0) - WIN-009 依赖 WIN-008|VER-001 -> VER-001(发布打包(SBOM/hash/sm
1251,3ca7f974,2026-08-30,LEDGER,1,改台账 02_TASK_LEDGER.csv,(控制包) WIN-006 BLOCKED -> IN_PROGRESS: 真实银心代表链路(phase1 6帧 exit0 → 逐帧drizzle nside2048 → phase2 exit0 
1256,fd4e11ed,2026-08-30,LEDGER,1,改台账 TASK_LEDGER.csv,"(审核包重打+补全) assemble_audit.py: windows_32r_run_id=4f885b8b8fd4(32R phase2), blockers 更新为实际剩余(WIN-006真"
1260,ac2d230d,2026-08-30,NEWDIR,1,首次出现 tools/pack_audit_package.py,(审核包打包工具) tools/pack_audit_package.py: 打包基线代码(不含数据/第三方/二进制/运行时)+证据为 zip. 产物 artifacts/prerelease_v5/
1261,4b1b948e,2026-08-30,NEWDIR,1,首次出现 evidence/refactor,BAS-001: 冻结仓库身份与控制包基线
1261,4b1b948e,2026-08-30,NEWDIR,1,首次出现 工程控制/CONTROL_V6,BAS-001: 冻结仓库身份与控制包基线
1261,4b1b948e,2026-08-30,PACKNEW,1,新增包文件 工程控制/CONTROL_V6/AstroCS_V6_SYSTEM_REFACTOR_ALPHA_CONTROL_20260830/00_READ_FIRST.md,BAS-001: 冻结仓库身份与控制包基线
1261,4b1b948e,2026-08-30,PACKNEW,1,新增包文件 工程控制/CONTROL_V6/AstroCS_V6_SYSTEM_REFACTOR_ALPHA_CONTROL_20260830/MANIFEST.json,BAS-001: 冻结仓库身份与控制包基线
1261,4b1b948e,2026-08-30,PACKNEW,1,新增包文件 工程控制/CONTROL_V6/AstroCS_V6_SYSTEM_REFACTOR_ALPHA_CONTROL_20260830/START_PROMPT.txt,BAS-001: 冻结仓库身份与控制包基线
1261,4b1b948e,2026-08-30,LEDGER,2,"改台账 TASK_LEDGER.csv, 05_TASK_LEDGER.csv",BAS-001: 冻结仓库身份与控制包基线
1262,debeb0a3,2026-08-30,LEDGER,1,改台账 TASK_LEDGER.csv,BAS-002: 冻结当前构建目标与生产入口
1263,e4fa8a36,2026-08-30,LEDGER,1,改台账 TASK_LEDGER.csv,BAS-003: 冻结静态调用图与线程入口清单
1264,8d89088e,2026-08-30,LEDGER,1,改台账 TASK_LEDGER.csv,BAS-004: 登记 P0 所有权与科学语义风险 + G0 门禁达成
1265,ecc805d4,2026-08-30,LEDGER,1,改台账 TASK_LEDGER.csv,VER-001: 建立唯一版本来源 0.10.0-alpha.1
1266,0f78c111,2026-08-30,NEWDIR,1,首次出现 schemas/contract_index.schema.json,DOC-001: 建立合同 ID 注册表
1266,0f78c111,2026-08-30,NEWDIR,1,首次出现 tests/contracts,DOC-001: 建立合同 ID 注册表
1266,0f78c111,2026-08-30,NEWDIR,1,首次出现 tools/check_contract_graph.py,DOC-001: 建立合同 ID 注册表
1266,0f78c111,2026-08-30,LEDGER,1,改台账 TASK_LEDGER.csv,DOC-001: 建立合同 ID 注册表
1267,7b43ed1c,2026-08-30,NEWDIR,1,首次出现 docs/review,SCI-001: 冻结 Phase1 科学定义(确认冻结+owner摘要)
1267,7b43ed1c,2026-08-30,LEDGER,1,改台账 TASK_LEDGER.csv,SCI-001: 冻结 Phase1 科学定义(确认冻结+owner摘要)
1268,e765161d,2026-08-30,LEDGER,1,改台账 TASK_LEDGER.csv,SCI-002: 冻结 Phase2 科学定义(确认冻结)
1269,4a7fe628,2026-08-30,LEDGER,1,改台账 TASK_LEDGER.csv,SCI-003: 设计 Phase3 科学定义(确认冻结)
1270,e351f3fb,2026-08-30,NEWDIR,1,首次出现 tools/check_data_artifacts.py,DATA-001: 冻结跨模块数据语义与 artifact schema
1270,e351f3fb,2026-08-30,LEDGER,1,改台账 TASK_LEDGER.csv,DATA-001: 冻结跨模块数据语义与 artifact schema
1271,a858df3f,2026-08-30,LEDGER,1,改台账 TASK_LEDGER.csv,ARCH-001: 冻结 Runtime 与职责边界
1272,02839ac0,2026-08-30,LEDGER,1,改台账 TASK_LEDGER.csv,API-001: 冻结公共 API 与错误模型
1273,c7ec1003,2026-08-30,LEDGER,1,改台账 TASK_LEDGER.csv,TEST-001: 建立科学测试矩阵
1275,338eecc2,2026-08-30,NEWDIR,1,首次出现 cmake/cfitsio_sources.cmake,BLD-001: 建立显式根 CMake 目标图
1275,338eecc2,2026-08-30,NEWDIR,1,首次出现 tests/unit,BLD-001: 建立显式根 CMake 目标图
1275,338eecc2,2026-08-30,NEWDIR,1,首次出现 tools/check_link_scan.py,BLD-001: 建立显式根 CMake 目标图
1275,338eecc2,2026-08-30,NEWDIR,1,首次出现 tools/gen_cfitsio_list.py,BLD-001: 建立显式根 CMake 目标图
1275,338eecc2,2026-08-30,LEDGER,1,改台账 TASK_LEDGER.csv,BLD-001: 建立显式根 CMake 目标图
1276,c572aa1f,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,CORE-001: 实现公共 Result/Error/Cancel 语义
1277,3e98a22d,2026-08-31,NEWDIR,1,首次出现 lib/core,CORE-002: 实现 DataArtifact 与 Provenance
1277,3e98a22d,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,CORE-002: 实现 DataArtifact 与 Provenance
1278,e29aae75,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,CORE-003: 实现 ModuleDescriptor 注册表
1279,c497a284,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,CORE-004: 实现 Pipeline IR 解析与静态验证
1280,6389105a,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,CORE-005: 实现 RunContext 服务接口
1281,dedbfad7,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,CORE-006: 实现统一 DAG 调度与线程租约
1282,06b10d1a,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,CORE-007: 实现 checkpoint 与幂等恢复
1283,e498e7bf,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,CORE-008: 实现统一日志与指标服务
1285,2f39880c,2026-08-31,NEWDIR,1,首次出现 lib/io,IO-001: 实现 I/O adapter 接口与 Artifact 事务
1285,2f39880c,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,IO-001: 实现 I/O adapter 接口与 Artifact 事务
1286,1878fa52,2026-08-31,NEWDIR,1,首次出现 tools/check_aio_ownership.py,IO-002: aio_image* canonical deleter 全覆盖
1286,1878fa52,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,IO-002: aio_image* canonical deleter 全覆盖
1287,63167789,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,IO-003: CFITSIO 显式 reentrant + per-worker 独立 reader
1288,09228a1c,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,IO-004: 2/4/8 worker 随机 tile 读取压力
1289,af6cb259,2026-08-31,NEWDIR,1,首次出现 tools/check_abi_boundary.py,CPU-001: C ABI 结构全带 size/version + 边界头纯净
1289,af6cb259,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,CPU-001: C ABI 结构全带 size/version + 边界头纯净
1290,5b628296,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,CPU-002: baseline AMD64 + Runtime lease 多线程验证
1291,79dbcfa6,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,CPU-003: CPUID/OSXSAVE/XGETBV 核验 + feature 匹配降级
1292,4560aaf9,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,CPU-004: AVX2/AVX-512 provider 同 kernel 语义 + 降级链
1293,fef908c4,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,CPU-005: 损坏 provider/ABI mismatch/缺 kernel 优雅 fallback
1294,3019381b,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,CPU-006: benchmark 顺序链 + Oracle 门验证
1295,d9c89637,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,CPU-007: profile 字段完整性 + 失效判定 + 回退语义
1296,351e1855,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,CPU-008: 资源监测器采样 + 开销 + gate 阈值
1298,fe92b6e5,2026-08-31,NEWDIR,1,首次出现 docs/refactor,P1-001: Phase1 old-symbol 映射表 + 无 blocker
1298,fe92b6e5,2026-08-31,NEWDIR,1,首次出现 tools/check_p1_symbol_map.py,P1-001: Phase1 old-symbol 映射表 + 无 blocker
1298,fe92b6e5,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,P1-001: Phase1 old-symbol 映射表 + 无 blocker
1299,6f80c913,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,P1-002: synthetic fixtures 解析公式逐像素比较
1300,d3af6ffa,2026-08-31,NEWDIR,1,首次出现 lib/phase1,P1-003: StarDetector 5 场景 + catalog 质量字段
1300,d3af6ffa,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,P1-003: StarDetector 5 场景 + catalog 质量字段
1301,366b9f8c,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,P1-004: WCS roundtrip + Photometry 回归 + 失败显式
1302,a63a66ae,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,P1-005: Noise/SNR SCI 公式 + Monte Carlo 验证
1303,ed9f3b0d,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,P1-006: NSIDE 派生(无 2048 硬编码) + RA wrap
1304,466c6fa4,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,P1-007: HiPS writer 合法产品 + verify 重开 hash
1305,c22819a2,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,P1-008: canonical IR 节点 + preset 开关 + facade 验证
1306,e1c6126e,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,P1-009: 2 核 heavy synthetic 资源记录 + 多 frame
1308,f056f917,2026-08-31,NEWDIR,1,首次出现 tools/check_p2_symbol_map.py,P2-001: Phase2 Stage2 步骤映射 + ACR 禁迁移
1308,f056f917,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,P2-001: Phase2 Stage2 步骤映射 + ACR 禁迁移
1309,6ef62a41,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,P2-002: heavy 禁 workers=1 门禁 + cpu_workers 校验
1310,fab26511,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,P2-003: 三块重叠 UPM 合成验证(接缝/源/加性)
1311,957accff,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,P2-004: block plan 预算/峰值重算修复 + 无全局 cache
1312,ab52854f,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,P2-005: rejection 10 方法独立 fixture + AUTO 路由
1313,3c66e64e,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,P2-006: writer 输出语义(ivar 非模糊 weight) + integrate
1314,ab45a63a,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,P2-007: canonical Phase2 IR 全链 + facade 验证
1315,b31a3780,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,P2-008: seam 数值门+资源门同时通过
1317,be2d6c0d,2026-08-31,NEWDIR,1,首次出现 tools/check_p3_status.py,P3-001: 移除 prototype registry/preset + 文档状态统一
1317,be2d6c0d,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,P3-001: 移除 prototype registry/preset + 文档状态统一
1318,a994fe1d,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,P3-002: WCS 溢出检查 + 配置合同上限(无硬编码 20000)
1319,e4275ecc,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,P3-003: tile 分工 + 插值/几何 fixtures
1320,0b8117e2,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,P3-004: coverage 与边界语义
1321,c9a22b5d,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,P3-005: FITS 重开验证修复 + checksum
1322,bfb07282,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,P3-006: Phase3 全链组装验证 (mini HiPS→sampler→FITS)
1324,bb2d9fcd,2026-08-31,NEWDIR,1,首次出现 tools/check_cli_command_layer.py,CLI-001: 稳定 command 层 (kRules 表驱动)
1324,bb2d9fcd,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,CLI-001: 稳定 command 层 (kRules 表驱动)
1325,e5b84f30,2026-08-31,NEWDIR,1,首次出现 tools/check_cli_run_preset.py,CLI-002: run preset/IR 驱动 + Artifact 哈希链
1325,e5b84f30,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,CLI-002: run preset/IR 驱动 + Artifact 哈希链
1326,d93054c0,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,CLI-003: test synthetic 接通真实合成门
1327,317566c0,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,LEG-001: CLI drizzle 降级测试 wrapper + 去 2048 硬编码
1328,fb0d081d,2026-08-31,NEWDIR,1,首次出现 tools/check_legacy_exit.py,LEG-002: 旧 Orchestrator 退出生产
1328,fb0d081d,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,LEG-002: 旧 Orchestrator 退出生产
1329,94512274,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,LEG-003: AIO PipelineEngine 调度职责退出
1330,6a66acab,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,LEG-004: 旧 Stage2 退出 + ACR dormant 隔离
1332,8e7b2c95,2026-08-31,NEWDIR,1,首次出现 tools/check_l0_docs.py,DOC-002: L0 负责人审查文档 (REVIEW + 5 顶层)
1332,8e7b2c95,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,DOC-002: L0 负责人审查文档 (REVIEW + 5 顶层)
1333,b63958b2,2026-08-31,NEWDIR,1,首次出现 tools/check_module_readmes.py,DOC-003: 每模块 L2 README + 合同链接
